0.1000000000000000056 0.004325934 0.004821966 0.004639618 0.02646606 0.03225137 0.02413257 
0.2000000000000000111 0.003028713 0.003001337 0.003019436 0.0184323 0.02242314 0.01651896 
0.3000000000000000444 0.002430198 0.002374478 0.002471965 0.01486394 0.01895479 0.01367168 
0.4000000000000000222 0.002041359 0.001962879 0.002067326 0.01299083 0.01631668 0.01202376 
0.5 0.001794632 0.001807107 0.001823757 0.01159741 0.01460471 0.01088706 
0.6000000000000000888 0.001554399 0.001561964 0.00164627 0.01046284 0.01337901 0.01003113 
0.7000000000000000666 0.001446256 0.001427702 0.001473393 0.009849873 0.01190901 0.008809439 
0.8000000000000000444 0.001324374 0.001355437 0.001354154 0.008894308 0.01094379 0.008334816 
0.9000000000000000222 0.00123596 0.00126855 0.001290629 0.008310017 0.01010665 0.007549481 
1 0.001165307 0.001178822 0.001191239 0.008028903 0.009273842 0.006969049 
1.100000000000000089 0.001123024 0.001121723 0.001147844 0.00740957 0.008455168 0.006440156 
1.200000000000000178 0.001028184 0.001032076 0.001108104 0.007252928 0.007881134 0.006204987 
1.300000000000000044 0.001036302 0.001013554 0.001078945 0.00681763 0.007718094 0.005779024 
1.400000000000000133 0.001005551 0.0009912656 0.00100438 0.006510953 0.007298668 0.005403174 
1.5 0.001014794 0.0009546135 0.0009740618 0.00628062 0.007294391 0.005349964 
1.600000000000000089 0.0009526783 0.0009342459 0.0009833104 0.006304026 0.006987033 0.005367428 
1.700000000000000178 0.000883273 0.0009217238 0.0009437231 0.005952454 0.007134229 0.005217946 
1.800000000000000044 0.0008869952 0.0008265038 0.0009070513 0.006088427 0.007247549 0.005318415 
1.900000000000000133 0.0008688902 0.0008526919 0.0009000148 0.006048734 0.007210243 0.005141311 
2 0.0008746145 0.0008481684 0.0008505617 0.005885052 0.007102194 0.005184776 
2.100000000000000089 0.0008581266 0.0008155108 0.0008409365 0.005662805 0.006683239 0.005021433 
2.200000000000000178 0.0008287931 0.0007707954 0.0008517172 0.005718653 0.006898356 0.004983366 
2.300000000000000266 0.0008432131 0.0007559676 0.0008004772 0.005410348 0.006801399 0.004920151 
2.400000000000000355 0.0007720166 0.0007299454 0.0007841933 0.005268092 0.006612698 0.004995957 
2.5 0.0007941605 0.0007094006 0.0007700405 0.005142467 0.006655567 0.004815892 
2.600000000000000089 0.0007606443 0.0007147784 0.0007950616 0.005199854 0.006647705 0.004966209 
2.700000000000000178 0.0007890358 0.0007222928 0.0007589593 0.005189783 0.006548942 0.004779444 
2.800000000000000266 0.0007493758 0.0007015315 0.000770114 0.004998144 0.006690922 0.004680152 
2.900000000000000355 0.000705583 0.000669222 0.000752444 0.005080059 0.006645914 0.00479944 
3 0.0007266116 0.0006666602 0.0007266128 0.004946079 0.006566614 0.004662786 
3.100000000000000089 0.0006976741 0.0006355186 0.0007524844 0.004851281 0.0065147 0.004654942 
3.200000000000000178 0.0007071357 0.0006536008 0.0007050747 0.005054409 0.006488414 0.004826094 
3.300000000000000266 0.0006965537 0.0006284608 0.0007332054 0.004765546 0.006617427 0.004543722 
3.400000000000000355 0.000660248 0.0006558207 0.0007025344 0.004662883 0.006527414 0.004551327 
3.5 0.0006334461 0.000657361 0.0006779379 0.004681858 0.00633243 0.004522614 
3.600000000000000089 0.000636285 0.0005972293 0.0006840852 0.00463813 0.006551687 0.004546353 
3.700000000000000178 0.0006112493 0.000635042 0.0006928503 0.004752556 0.006245309 0.004435606 
3.800000000000000266 0.0006528481 0.0006058832 0.0007027164 0.004680741 0.006656842 0.004605563 
3.900000000000000355 0.0006276787 0.0005739239 0.0006752472 0.004412101 0.006643334 0.00470469 
4 0.0006238704 0.0005884891 0.0006589292 0.004674247 0.006206747 0.004568743 
4.100000000000000533 0.0006140312 0.0005637673 0.0006727028 0.004496746 0.006615816 0.004375525 
4.200000000000000178 0.0006096948 0.0005749975 0.0006639134 0.004463497 0.006362468 0.004611688 
4.299999999999999822 0.0006751357 0.0005608503 0.0006647415 0.004607974 0.006000796 0.004380283 
4.400000000000000355 0.0006308353 0.0005780552 0.0006891607 0.004340491 0.006175581 0.004511061 
4.5 0.0005795849 0.0005469872 0.0006332263 0.004290124 0.006185713 0.004355497 
4.600000000000000533 0.0005944455 0.0005721189 0.0006213818 0.004141512 0.006176288 0.004129277 
4.700000000000000178 0.0006021061 0.0005715269 0.0006347162 0.004343664 0.006152802 0.004356855 
4.800000000000000711 0.0005774094 0.0005404768 0.000639317 0.004264409 0.00594464 0.004277457 
4.900000000000000355 0.0005572412 0.000549746 0.0006480774 0.004276872 0.006093422 0.004243644 
5 0.0005873682 0.0005416965 0.000601654 0.004089836 0.006135601 0.004088088 
5.100000000000000533 0.000570223 0.0005348996 0.0006329708 0.004292417 0.005772915 0.003940563 
5.200000000000000178 0.0005562156 0.0005598955 0.0006308466 0.004049346 0.005944737 0.004251814 
5.300000000000000711 0.0005901396 0.0005559861 0.0006323024 0.00394881 0.005801834 0.003969556 
5.400000000000000355 0.0005334553 0.0004989802 0.0005881336 0.004053685 0.006020233 0.004115366 
5.5 0.0005611076 0.0005073533 0.000628304 0.003972549 0.006597569 0.003470489 
5.600000000000000533 0.0005519279 0.0005013112 0.0006128733 0.00390495 0.005621513 0.004098139 
5.700000000000000178 0.0005714852 0.0004987728 0.0005947268 0.003977846 0.005402328 0.003942467 
5.800000000000000711 0.0005624507 0.0005098948 0.0005867964 0.003752823 0.005359704 0.003808256 
5.900000000000000355 0.0005651993 0.0004925679 0.0005805756 0.003629774 0.005389539 0.003631177 
6 0.0005674031 0.000551162 0.0005925374 0.00358939 0.005383742 0.003310679 
6.100000000000000533 0.0005901865 0.0004849939 0.0005994139 0.003630613 0.005012459 0.003480967 
6.200000000000000178 0.0005283198 0.0004990686 0.0005836771 0.003502158 0.005139402 0.003420857 
6.300000000000000711 0.0005159474 0.0004835574 0.0005787695 0.003365598 0.005048364 0.003169972 
6.400000000000000355 0.0005343368 0.0005149516 0.000567398 0.003505952 0.004994803 0.003478826 
6.5 0.0005134876 0.0004846844 0.0005850591 0.0035969 0.004641976 0.003197185 
6.600000000000000533 0.0005038795 0.0004804563 0.0006068535 0.003665208 0.004652882 0.003154912 
6.700000000000000178 0.0005325873 0.0004910375 0.0005767968 0.003547458 0.00456435 0.003268085 
6.800000000000000711 0.0005239188 0.0004735455 0.0005782622 0.00322608 0.004662497 0.00320569 
6.900000000000000355 0.0005078568 0.0004926302 0.0005869141 0.002991593 0.004412844 0.003393586 
7 0.0004960282 0.0004961414 0.0005851039 0.003121904 0.004470293 0.003023985 
7.100000000000000533 0.0005290634 0.0004446655 0.0005845866 0.003216409 0.004179173 0.003148189 
7.200000000000000178 0.000518647 0.0004544007 0.0005774385 0.003157534 0.004033956 0.002957936 
7.300000000000000711 0.0005520393 0.0004651186 0.0006169416 0.003071584 0.004027195 0.002869586 
7.400000000000000355 0.0004859887 0.0004360894 0.0005482106 0.00313612 0.004049524 0.00283805 
7.5 0.00048942 0.0004547772 0.0005832846 0.003224857 0.003818328 0.002572281 
7.600000000000000533 0.000528089 0.000452554 0.000598574 0.00299813 0.003899513 0.002895147 
7.700000000000000178 0.0005282001 0.0004433692 0.0005744711 0.003015143 0.003622188 0.002740942 
7.800000000000000711 0.000507451 0.0004025978 0.0005590316 0.002868565 0.003665718 0.002752474 
7.900000000000000355 0.000516074 0.000409502 0.0005994562 0.002899074 0.003390294 0.002510719 
8 0.0005037048 0.0004239107 0.0005447594 0.002832108 0.003717872 0.002638234 
8.099999999999999645 0.0005251638 0.000415992 0.0005247859 0.00278068 0.003686978 0.002600954 
8.200000000000001066 0.0004733003 0.00043138 0.0005377185 0.002699123 0.003676816 0.002472012 
8.300000000000000711 0.0004926354 0.0004562952 0.0005429001 0.002522846 0.003143812 0.002573407 
8.400000000000000355 0.0004964742 0.0004564481 0.0005505046 0.002491841 0.003597875 0.002556702 
8.5 0.0005238364 0.0003875541 0.0005175623 0.002894525 0.003312178 0.002322149 
8.599999999999999645 0.0005107921 0.0004206209 0.0005689621 0.002698296 0.003474272 0.002420907 
8.700000000000001066 0.0004807055 0.0004209112 0.0005629345 0.002518189 0.003395176 0.002140702 
8.800000000000000711 0.0004833309 0.0004037338 0.0005731133 0.002704863 0.003268498 0.002243345 
8.900000000000000355 0.000477323 0.0004300253 0.0005445772 0.002772051 0.003264157 0.002363163 
9 0.0004218826 0.0004142497 0.0005437546 0.002550781 0.003083278 0.002189862 
9.099999999999999645 0.0005091777 0.0004171097 0.0005516328 0.002609243 0.003317984 0.0022264 
9.200000000000001066 0.0004803633 0.0003797248 0.0005569667 0.002565204 0.002715616 0.001965842 
9.300000000000000711 0.0004981734 0.0004116882 0.0005465938 0.002468208 0.002968088 0.002108822 
9.400000000000000355 0.000463853 0.0004228241 0.0005551965 0.002456488 0.002937001 0.002029432 
9.5 0.0005142415 0.0004128806 0.0005455917 0.002543165 0.003029149 0.002242106 
9.600000000000001421 0.0004642885 0.000381606 0.0005667751 0.002370671 0.00291395 0.002195655 
9.700000000000001066 0.0004522152 0.0004043025 0.0005590399 0.002513795 0.002920196 0.002216181 
9.800000000000000711 0.0004966973 0.0003762426 0.0005560267 0.002374415 0.002804462 0.00225425 
9.900000000000000355 0.0004482538 0.0003858729 0.0005265059 0.002483188 0.003054602 0.001946096 
10 0.0004508921 0.0003921015 0.0005477743 0.002313685 0.003232225 0.002021688 
10.10000000000000142 0.0004963461 0.0003881177 0.0005119926 0.002351378 0.002844264 0.002118326 
10.20000000000000107 0.0004786855 0.0003678561 0.0005126302 0.002584498 0.002987734 0.002019887 
10.30000000000000071 0.0004683208 0.0004055123 0.000500014 0.002413638 0.002782667 0.001969989 
10.40000000000000036 0.0004606181 0.0003635341 0.0005391295 0.002333841 0.0028161 0.001990958 
10.5 0.0004431689 0.0004194564 0.0005255285 0.002424634 0.00276971 0.001984872 
10.60000000000000142 0.0004728982 0.0004107706 0.0005270886 0.002177855 0.00275782 0.002039922 
10.70000000000000107 0.0004742467 0.0003865965 0.0005649168 0.002549081 0.002769812 0.002082013 
10.80000000000000071 0.000485593 0.0003782392 0.0004777496 0.00231564 0.002996989 0.002114528 
10.90000000000000036 0.0004756427 0.0003819786 0.0004951583 0.002457537 0.002630975 0.002070201 
